entity_type	entity_id	place_id	year_start	year_end	weight	reason	stance
archaeology	aquileia-theodoran-basilica	archaeology:aquileia-theodoran-basilica	313	319	5	located_at	
archaeology	bodmer-papyri	archaeology:bodmer-papyri	175	300	5	located_at	
archaeology	capernaum-insula-sacra	archaeology:capernaum-insula-sacra	50	450	5	located_at	
archaeology	catacomb-of-callixtus-rome	archaeology:catacomb-of-callixtus-rome	200	400	5	located_at	
archaeology	catacombs-of-domitilla-rome	archaeology:catacombs-of-domitilla-rome	100	400	5	located_at	
archaeology	catacombs-of-priscilla-rome	archaeology:catacombs-of-priscilla-rome	150	400	5	located_at	
archaeology	catacombs-of-rome	archaeology:catacombs-of-rome	150	350	5	located_at	
archaeology	cave-apocalypse-patmos	archaeology:cave-apocalypse-patmos	90	100	5	located_at	
archaeology	chester-beatty-papyri	archaeology:chester-beatty-papyri	200	250	5	located_at	
archaeology	church-of-nativity-bethlehem	archaeology:church-of-nativity-bethlehem	330	339	5	located_at	
archaeology	dura-europos-house-church	archaeology:dura-europos-house-church	230	256	5	located_at	
archaeology	etchmiadzin-cathedral	archaeology:etchmiadzin-cathedral	301	303	5	located_at	
archaeology	holy-sepulchre-jerusalem	archaeology:holy-sepulchre-jerusalem	330		5	located_at	
archaeology	inscription-of-abercius	archaeology:inscription-of-abercius	190	200	5	located_at	
archaeology	john-tomb-ephesus	archaeology:john-tomb-ephesus	100	400	5	located_at	
archaeology	lateran-baptistery-rome	archaeology:lateran-baptistery-rome	315	320	5	located_at	
archaeology	lateran-basilica-rome	archaeology:lateran-basilica-rome	313	324	5	located_at	
archaeology	mamertine-prison-rome	archaeology:mamertine-prison-rome	0	68	5	located_at	
archaeology	martyrium-babylas-antioch	archaeology:martyrium-babylas-antioch	351	379	5	located_at	
archaeology	megiddo-church	archaeology:megiddo-church	230	260	5	located_at	
archaeology	nag-hammadi-codices	archaeology:nag-hammadi-codices	130	400	5	located_at	
archaeology	pool-of-bethesda-jerusalem	archaeology:pool-of-bethesda-jerusalem	0	70	5	located_at	
archaeology	pool-of-siloam-jerusalem	archaeology:pool-of-siloam-jerusalem	0	70	5	located_at	
archaeology	rylands-papyrus-p52	archaeology:rylands-papyrus-p52	100	175	5	located_at	
archaeology	santa-croce-gerusalemme-rome	archaeology:santa-croce-gerusalemme-rome	320	330	5	located_at	
archaeology	tyros-basilica	archaeology:tyros-basilica	313	315	5	located_at	
archaeology	vatican-necropolis	archaeology:vatican-necropolis	64	300	5	located_at	
doctrine	adoptionist-monarchianism	city:antioch-antakya	260	268	5	via_person_affirms	affirms
doctrine	adoptionist-monarchianism	city:caesarea-maritima-caesarea	312	325	3	via_work_condemns	condemns
doctrine	adoptionist-monarchianism	city:rome-rome	185	200	5	via_person_affirms	affirms
doctrine	adoptionist-monarchianism	city:rome-rome	222	235	5	via_work_condemns	condemns
doctrine	apocatastasis	city:alexandria-alexandria	220	230	5	via_work_affirms	affirms
doctrine	apocatastasis	city:athens-athens	230	235	5	via_person_affirms	affirms
doctrine	apocatastasis	city:caesarea-maritima-caesarea	231	254	5	via_person_affirms	affirms
doctrine	apocatastasis	city:olympus-olympos	280	311	5	via_person_condemns	condemns
doctrine	apocatastasis	city:tyre-tyre-sur	254	254	5	via_person_affirms	affirms
doctrine	apostolic-succession	city:caesarea-maritima-caesarea	312	325	5	via_work_affirms	affirms
doctrine	apostolic-succession	city:corinth-ancient-corinth	95	97	3	via_work_affirms	affirms
doctrine	apostolic-succession	city:hierapolis-pamukkale	110	130	3	via_work_affirms	affirms
doctrine	apostolic-succession	city:lugdunum-lyon	178	202	5	via_person_affirms	affirms
doctrine	apostolic-succession	city:lugdunum-lyon	180	190	5	via_work_affirms	affirms
doctrine	apostolic-succession	city:rome-rome	88	99	4	via_person_affirms	affirms
doctrine	apostolic-succession	city:rome-rome	95	97	3	via_work_affirms	affirms
doctrine	apostolic-succession	city:smyrna-izmir	140	165	5	via_person_affirms	affirms
doctrine	arianism	city:alexandria-alexandria	312	328	5	via_person_condemns	condemns
doctrine	arianism	city:alexandria-alexandria	318	320	5	via_work_affirms	affirms
doctrine	arianism	city:alexandria-alexandria	328	373	5	via_person_condemns	condemns
doctrine	arianism	city:byzantium-istanbul	339	342	4	via_person_affirms	affirms
doctrine	arianism	city:caesarea-maritima-caesarea	312	325	3	via_work_affirms	affirms
doctrine	arianism	city:nicomedia-izmit	317	339	4	via_person_affirms	affirms
doctrine	baptism-of-heretics	city:caesarea-maritima-caesarea	246	248	3	via_work_affirms	affirms
doctrine	baptism-of-heretics	city:carthage-carthage	248	258	5	via_person_affirms	affirms
doctrine	baptism-of-heretics	city:carthage-carthage	249	258	5	via_work_affirms	affirms
doctrine	baptism-of-heretics	city:rome-rome	254	257	4	via_person_condemns	condemns
doctrine	baptismal-regeneration	city:antioch-antakya	80	120	4	via_work_affirms	affirms
doctrine	baptismal-regeneration	city:carthage-carthage	198	200	3	via_work_affirms	affirms
doctrine	baptismal-regeneration	city:carthage-carthage	210	213	3	via_work_affirms	affirms
doctrine	baptismal-regeneration	city:corinth-ancient-corinth	95	97	3	via_work_affirms	affirms
doctrine	baptismal-regeneration	city:iconium-konya	160	190	3	via_work_affirms	affirms
doctrine	baptismal-regeneration	city:lugdunum-lyon	178	202	4	via_person_affirms	affirms
doctrine	baptismal-regeneration	city:rome-rome	150	155	4	via_work_affirms	affirms
doctrine	baptismal-regeneration	city:rome-rome	215	215	5	via_work_affirms	affirms
doctrine	baptismal-regeneration	city:rome-rome	95	97	3	via_work_affirms	affirms
doctrine	baptismal-regeneration	city:smyrna-izmir	140	165	4	via_person_affirms	affirms
doctrine	canon-formation	city:alexandria-alexandria	247	264	4	via_person_affirms	affirms
doctrine	canon-formation	city:alexandria-alexandria	328	373	5	via_person_affirms	affirms
doctrine	canon-formation	city:athens-athens	230	235	4	via_person_affirms	affirms
doctrine	canon-formation	city:caesarea-maritima-caesarea	231	254	4	via_person_affirms	affirms
doctrine	canon-formation	city:caesarea-maritima-caesarea	312	325	5	via_work_affirms	affirms
doctrine	canon-formation	city:caesarea-maritima-caesarea	313	339	5	via_person_affirms	affirms
doctrine	canon-formation	city:caesarea-maritima-caesarea	313	340	5	via_person_affirms	affirms
doctrine	canon-formation	city:carthage-carthage	200	213	5	via_work_affirms	affirms
doctrine	canon-formation	city:jerusalem-jerusalem	212	221	3	via_work_affirms	affirms
doctrine	canon-formation	city:lugdunum-lyon	178	202	5	via_person_affirms	affirms
doctrine	canon-formation	city:lugdunum-lyon	180	190	5	via_work_affirms	affirms
doctrine	canon-formation	city:rome-rome	222	235	3	via_work_affirms	affirms
doctrine	canon-formation	city:smyrna-izmir	140	165	5	via_person_affirms	affirms
doctrine	canon-formation	city:tyre-tyre-sur	254	254	4	via_person_affirms	affirms
doctrine	christian-pacifism	city:athens-athens	175	180	4	via_person_affirms	affirms
doctrine	christian-pacifism	city:athens-athens	230	235	5	via_person_affirms	affirms
doctrine	christian-pacifism	city:caesarea-maritima-caesarea	231	254	5	via_person_affirms	affirms
doctrine	christian-pacifism	city:caesarea-maritima-caesarea	246	248	5	via_work_affirms	affirms
doctrine	christian-pacifism	city:caesarea-maritima-caesarea	249	249	4	via_work_affirms	affirms
doctrine	christian-pacifism	city:caesarea-maritima-caesarea	313	339	4	via_person_condemns	condemns
doctrine	christian-pacifism	city:caesarea-maritima-caesarea	313	340	4	via_person_condemns	condemns
doctrine	christian-pacifism	city:carthage-carthage	198	200	5	via_work_affirms	affirms
doctrine	christian-pacifism	city:carthage-carthage	211	211	5	via_work_affirms	affirms
doctrine	christian-pacifism	city:carthage-carthage	370	391	5	via_person_condemns	condemns
doctrine	christian-pacifism	city:ephesus-selcuk-area	130	148	3	via_person_affirms	affirms
doctrine	christian-pacifism	city:hippo-regius-annaba	391	430	5	via_person_condemns	condemns
doctrine	christian-pacifism	city:hippo-regius-annaba	397	400	5	via_work_condemns	condemns
doctrine	christian-pacifism	city:hippo-regius-annaba	413	426	4	via_work_condemns	condemns
doctrine	christian-pacifism	city:mediolanum-milan	374	397	4	via_person_condemns	condemns
doctrine	christian-pacifism	city:mediolanum-milan	384	387	5	via_person_condemns	condemns
doctrine	christian-pacifism	city:nicomedia-izmit	298	305	4	via_person_affirms	affirms
doctrine	christian-pacifism	city:nicomedia-izmit	300	305	4	via_person_affirms	affirms
doctrine	christian-pacifism	city:nicomedia-izmit	304	313	4	via_work_affirms	affirms
doctrine	christian-pacifism	city:rome-rome	148	165	3	via_person_affirms	affirms
doctrine	christian-pacifism	city:rome-rome	150	155	3	via_work_affirms	affirms
doctrine	christian-pacifism	city:rome-rome	215	215	4	via_work_affirms	affirms
doctrine	christian-pacifism	city:treverorum-trier	306	317	4	via_person_affirms	affirms
doctrine	christian-pacifism	city:tyre-tyre-sur	254	254	5	via_person_affirms	affirms
doctrine	church-discipline-ban	city:antioch-antakya	67	107	4	via_person_affirms	affirms
doctrine	church-discipline-ban	city:antioch-antakya	80	120	5	via_work_affirms	affirms
doctrine	church-discipline-ban	city:athens-athens	230	235	3	via_person_affirms	affirms
doctrine	church-discipline-ban	city:caesarea-maritima-caesarea	231	254	3	via_person_affirms	affirms
doctrine	church-discipline-ban	city:carthage-carthage	197	197	4	via_work_affirms	affirms
doctrine	church-discipline-ban	city:carthage-carthage	248	258	5	via_person_affirms	affirms
doctrine	church-discipline-ban	city:carthage-carthage	251	251	5	via_work_affirms	affirms
doctrine	church-discipline-ban	city:corinth-ancient-corinth	95	97	3	via_work_affirms	affirms
doctrine	church-discipline-ban	city:rome-rome	100	150	3	via_work_affirms	affirms
doctrine	church-discipline-ban	city:rome-rome	155	155	3	via_person_affirms	affirms
doctrine	church-discipline-ban	city:rome-rome	235	258	5	via_person_affirms	affirms
doctrine	church-discipline-ban	city:rome-rome	88	99	4	via_person_affirms	affirms
doctrine	church-discipline-ban	city:rome-rome	95	97	3	via_work_affirms	affirms
doctrine	church-discipline-ban	city:smyrna-izmir	110	155	3	via_person_affirms	affirms
doctrine	church-discipline-ban	city:tyre-tyre-sur	254	254	3	via_person_affirms	affirms
doctrine	church-state-separation	city:antioch-antakya	67	107	3	via_person_affirms	affirms
doctrine	church-state-separation	city:athens-athens	230	235	4	via_person_affirms	affirms
doctrine	church-state-separation	city:caesarea-maritima-caesarea	231	254	4	via_person_affirms	affirms
doctrine	church-state-separation	city:caesarea-maritima-caesarea	246	248	4	via_work_affirms	affirms
doctrine	church-state-separation	city:caesarea-maritima-caesarea	313	339	5	via_person_condemns	condemns
doctrine	church-state-separation	city:caesarea-maritima-caesarea	313	340	5	via_person_condemns	condemns
doctrine	church-state-separation	city:caesarea-maritima-caesarea	335	339	5	via_work_condemns	condemns
doctrine	church-state-separation	city:carthage-carthage	197	197	4	via_work_affirms	affirms
doctrine	church-state-separation	city:carthage-carthage	211	211	4	via_work_affirms	affirms
doctrine	church-state-separation	city:carthage-carthage	370	391	5	via_person_affirms	affirms
doctrine	church-state-separation	city:ephesus-selcuk-area	130	148	4	via_person_affirms	affirms
doctrine	church-state-separation	city:hippo-regius-annaba	391	430	5	via_person_affirms	affirms
doctrine	church-state-separation	city:hippo-regius-annaba	413	426	5	via_work_affirms	affirms
doctrine	church-state-separation	city:lugdunum-lyon	178	202	3	via_person_affirms	affirms
doctrine	church-state-separation	city:mediolanum-milan	374	397	4	via_person_affirms	affirms
doctrine	church-state-separation	city:mediolanum-milan	384	387	5	via_person_affirms	affirms
doctrine	church-state-separation	city:nicomedia-izmit	298	305	4	via_person_affirms	affirms
doctrine	church-state-separation	city:nicomedia-izmit	300	305	4	via_person_affirms	affirms
doctrine	church-state-separation	city:nicomedia-izmit	304	313	4	via_work_affirms	affirms
doctrine	church-state-separation	city:rome-rome	148	165	4	via_person_affirms	affirms
doctrine	church-state-separation	city:rome-rome	155	155	4	via_person_affirms	affirms
doctrine	church-state-separation	city:rome-rome	88	99	3	via_person_affirms	affirms
doctrine	church-state-separation	city:smyrna-izmir	110	155	4	via_person_affirms	affirms
doctrine	church-state-separation	city:smyrna-izmir	140	165	3	via_person_affirms	affirms
doctrine	church-state-separation	city:treverorum-trier	306	317	4	via_person_affirms	affirms
doctrine	church-state-separation	city:tyre-tyre-sur	254	254	4	via_person_affirms	affirms
doctrine	congregational-polity	city:antioch-antakya	67	107	5	via_person_condemns	condemns
doctrine	congregational-polity	city:antioch-antakya	80	120	5	via_work_affirms	affirms
doctrine	congregational-polity	city:caesarea-maritima-caesarea	312	325	4	via_work_condemns	condemns
doctrine	congregational-polity	city:carthage-carthage	199	200	4	via_work_condemns	condemns
doctrine	congregational-polity	city:carthage-carthage	248	258	5	via_person_condemns	condemns
doctrine	congregational-polity	city:carthage-carthage	251	251	5	via_work_condemns	condemns
doctrine	congregational-polity	city:corinth-ancient-corinth	95	97	4	via_work_condemns	condemns
doctrine	congregational-polity	city:lugdunum-lyon	178	202	4	via_person_condemns	condemns
doctrine	congregational-polity	city:lugdunum-lyon	180	190	4	via_work_condemns	condemns
doctrine	congregational-polity	city:rome-rome	100	150	3	via_work_affirms	affirms
doctrine	congregational-polity	city:rome-rome	155	155	3	via_person_affirms	affirms
doctrine	congregational-polity	city:rome-rome	88	99	3	via_person_affirms	neutral
doctrine	congregational-polity	city:rome-rome	95	97	4	via_work_condemns	condemns
doctrine	congregational-polity	city:smyrna-izmir	108	110	3	via_work_condemns	condemns
doctrine	congregational-polity	city:smyrna-izmir	110	155	3	via_person_affirms	affirms
doctrine	congregational-polity	city:smyrna-izmir	140	165	4	via_person_condemns	condemns
doctrine	congregational-polity	city:troas-alexandria-troas	108	110	3	via_work_condemns	condemns
doctrine	creatio-ex-nihilo	city:antioch-antakya	169	183	5	via_person_affirms	affirms
doctrine	creatio-ex-nihilo	city:athens-athens	175	180	3	via_person_affirms	affirms
doctrine	creatio-ex-nihilo	city:carthage-carthage	200	210	5	via_work_affirms	affirms
doctrine	creatio-ex-nihilo	city:lugdunum-lyon	178	202	5	via_person_affirms	affirms
doctrine	creatio-ex-nihilo	city:lugdunum-lyon	180	190	3	via_work_affirms	affirms
doctrine	creatio-ex-nihilo	city:nicomedia-izmit	298	305	4	via_person_affirms	affirms
doctrine	creatio-ex-nihilo	city:nicomedia-izmit	300	305	4	via_person_affirms	affirms
doctrine	creatio-ex-nihilo	city:nicomedia-izmit	304	313	4	via_work_affirms	affirms
doctrine	creatio-ex-nihilo	city:smyrna-izmir	140	165	5	via_person_affirms	affirms
doctrine	creatio-ex-nihilo	city:treverorum-trier	306	317	4	via_person_affirms	affirms
doctrine	credobaptism	city:antioch-antakya	80	120	4	via_work_affirms	affirms
doctrine	credobaptism	city:carthage-carthage	198	200	5	via_work_affirms	affirms
doctrine	credobaptism	city:ephesus-selcuk-area	130	148	4	via_person_affirms	affirms
doctrine	credobaptism	city:iconium-konya	160	190	3	via_work_affirms	affirms
doctrine	credobaptism	city:rome-rome	148	165	4	via_person_affirms	affirms
doctrine	credobaptism	city:rome-rome	150	155	4	via_work_affirms	affirms
doctrine	credobaptism	city:rome-rome	155	155	3	via_person_affirms	affirms
doctrine	credobaptism	city:smyrna-izmir	110	155	3	via_person_affirms	affirms
doctrine	docetism	city:antioch-antakya	67	107	5	via_person_condemns	condemns
doctrine	docetism	city:caesarea-maritima-caesarea	246	248	4	via_work_condemns	condemns
doctrine	docetism	city:carthage-carthage	203	207	5	via_work_condemns	condemns
doctrine	docetism	city:lugdunum-lyon	178	202	4	via_person_condemns	condemns
doctrine	docetism	city:philippi-filippoi	110	140	3	via_work_condemns	condemns
doctrine	docetism	city:rome-rome	155	155	5	via_person_condemns	condemns
doctrine	docetism	city:smyrna-izmir	107	110	3	via_work_condemns	condemns
doctrine	docetism	city:smyrna-izmir	108	110	5	via_work_condemns	condemns
doctrine	docetism	city:smyrna-izmir	110	155	5	via_person_condemns	condemns
doctrine	docetism	city:smyrna-izmir	110	140	3	via_work_condemns	condemns
doctrine	docetism	city:smyrna-izmir	140	165	4	via_person_condemns	condemns
doctrine	docetism	city:troas-alexandria-troas	108	110	5	via_work_condemns	condemns
doctrine	eucharistic-real-presence	city:antioch-antakya	67	107	5	via_person_affirms	affirms
doctrine	eucharistic-real-presence	city:antioch-antakya	80	120	3	via_work_affirms	affirms
doctrine	eucharistic-real-presence	city:ephesus-selcuk-area	107	110	5	via_work_affirms	affirms
doctrine	eucharistic-real-presence	city:rome-rome	150	155	5	via_work_affirms	affirms
doctrine	eucharistic-real-presence	city:rome-rome	88	99	3	via_person_affirms	affirms
doctrine	eucharistic-real-presence	city:smyrna-izmir	107	110	5	via_work_affirms	affirms
doctrine	eucharistic-real-presence	city:smyrna-izmir	108	110	5	via_work_affirms	affirms
doctrine	eucharistic-real-presence	city:troas-alexandria-troas	108	110	5	via_work_affirms	affirms
doctrine	gnostic-soteriology	city:alexandria-alexandria	195	215	3	via_work_condemns	condemns
doctrine	gnostic-soteriology	city:lugdunum-lyon	178	202	5	via_person_condemns	condemns
doctrine	gnostic-soteriology	city:lugdunum-lyon	180	190	5	via_work_condemns	condemns
doctrine	gnostic-soteriology	city:smyrna-izmir	140	165	5	via_person_condemns	condemns
doctrine	holy-images	city:caesarea-maritima-caesarea	246	248	3	via_work_condemns	condemns
doctrine	holy-images	city:caesarea-maritima-caesarea	335	339	3	via_work_affirms	affirms
doctrine	holy-images	city:caesarea-maritima-caesarea	335	339	3	via_work_condemns	condemns
doctrine	lay-ministry	city:antioch-antakya	80	120	5	via_work_affirms	affirms
doctrine	lay-ministry	city:athens-athens	230	235	3	via_person_affirms	affirms
doctrine	lay-ministry	city:caesarea-maritima-caesarea	231	254	3	via_person_affirms	affirms
doctrine	lay-ministry	city:carthage-carthage	198	200	3	via_work_affirms	affirms
doctrine	lay-ministry	city:carthage-carthage	248	258	4	via_person_condemns	condemns
doctrine	lay-ministry	city:carthage-carthage	251	251	4	via_work_condemns	condemns
doctrine	lay-ministry	city:iconium-konya	160	190	4	via_work_affirms	affirms
doctrine	lay-ministry	city:lugdunum-lyon	178	202	3	via_person_affirms	affirms
doctrine	lay-ministry	city:lugdunum-lyon	180	190	3	via_work_affirms	affirms
doctrine	lay-ministry	city:rome-rome	100	150	3	via_work_affirms	affirms
doctrine	lay-ministry	city:rome-rome	215	215	4	via_work_condemns	condemns
doctrine	lay-ministry	city:rome-rome	88	99	4	via_person_condemns	condemns
doctrine	lay-ministry	city:smyrna-izmir	140	165	3	via_person_affirms	affirms
doctrine	lay-ministry	city:tyre-tyre-sur	254	254	3	via_person_affirms	affirms
doctrine	logos-christology	city:alexandria-alexandria	190	200	3	via_work_affirms	affirms
doctrine	logos-christology	city:alexandria-alexandria	195	215	4	via_work_affirms	affirms
doctrine	logos-christology	city:alexandria-alexandria	220	230	5	via_work_affirms	affirms
doctrine	logos-christology	city:athens-athens	175	180	4	via_person_affirms	affirms
doctrine	logos-christology	city:athens-athens	230	235	5	via_person_affirms	affirms
doctrine	logos-christology	city:caesarea-maritima-caesarea	231	254	5	via_person_affirms	affirms
doctrine	logos-christology	city:caesarea-maritima-caesarea	246	248	5	via_work_affirms	affirms
doctrine	logos-christology	city:colossae-near-honaz	60	90	4	via_work_affirms	affirms
doctrine	logos-christology	city:ephesus-selcuk-area	130	148	5	via_person_affirms	affirms
doctrine	logos-christology	city:rome-rome	148	165	5	via_person_affirms	affirms
doctrine	logos-christology	city:rome-rome	150	155	5	via_work_affirms	affirms
doctrine	logos-christology	city:rome-rome	155	160	3	via_work_affirms	affirms
doctrine	logos-christology	city:tyre-tyre-sur	254	254	5	via_person_affirms	affirms
doctrine	manichaean-dualism	city:athens-athens	230	235	3	via_person_condemns	condemns
doctrine	manichaean-dualism	city:caesarea-maritima-caesarea	231	254	3	via_person_condemns	condemns
doctrine	manichaean-dualism	city:caesarea-maritima-caesarea	246	248	3	via_work_condemns	condemns
doctrine	manichaean-dualism	city:carthage-carthage	370	391	5	via_person_condemns	condemns
doctrine	manichaean-dualism	city:ctesiphon-mada-in	240	274	5	via_person_affirms	affirms
doctrine	manichaean-dualism	city:hippo-regius-annaba	391	430	5	via_person_condemns	condemns
doctrine	manichaean-dualism	city:hippo-regius-annaba	397	400	3	via_work_condemns	condemns
doctrine	manichaean-dualism	city:mediolanum-milan	384	387	5	via_person_condemns	condemns
doctrine	manichaean-dualism	city:tyre-tyre-sur	254	254	3	via_person_condemns	condemns
doctrine	marcionite-dualism	city:carthage-carthage	200	213	5	via_work_condemns	condemns
doctrine	marcionite-dualism	city:lugdunum-lyon	178	202	5	via_person_condemns	condemns
doctrine	marcionite-dualism	city:lugdunum-lyon	180	190	5	via_work_condemns	condemns
doctrine	marcionite-dualism	city:smyrna-izmir	140	165	5	via_person_condemns	condemns
doctrine	martyrdom-theology	city:antioch-antakya	67	107	5	via_person_affirms	affirms
doctrine	martyrdom-theology	city:carthage-carthage	197	197	3	via_work_affirms	affirms
doctrine	martyrdom-theology	city:nicomedia-izmit	304	313	3	via_work_affirms	affirms
doctrine	martyrdom-theology	city:nicomedia-izmit	313	315	4	via_work_affirms	affirms
doctrine	martyrdom-theology	city:philippi-filippoi	110	140	3	via_work_affirms	affirms
doctrine	martyrdom-theology	city:rome-rome	107	110	5	via_work_affirms	affirms
doctrine	martyrdom-theology	city:rome-rome	155	155	5	via_person_affirms	affirms
doctrine	martyrdom-theology	city:sardis-sart	160	170	3	via_work_affirms	affirms
doctrine	martyrdom-theology	city:smyrna-izmir	107	110	5	via_work_affirms	affirms
doctrine	martyrdom-theology	city:smyrna-izmir	110	155	5	via_person_affirms	affirms
doctrine	martyrdom-theology	city:smyrna-izmir	110	140	3	via_work_affirms	affirms
doctrine	martyrdom-theology	city:smyrna-izmir	155	170	3	via_work_affirms	affirms
doctrine	millenarianism-chiliasm	city:alexandria-alexandria	220	230	5	via_work_condemns	condemns
doctrine	millenarianism-chiliasm	city:alexandria-alexandria	247	264	5	via_person_condemns	condemns
doctrine	millenarianism-chiliasm	city:athens-athens	230	235	5	via_person_condemns	condemns
doctrine	millenarianism-chiliasm	city:caesarea-maritima-caesarea	231	254	5	via_person_condemns	condemns
doctrine	millenarianism-chiliasm	city:ephesus-selcuk-area	130	148	4	via_person_affirms	affirms
doctrine	millenarianism-chiliasm	city:hierapolis-pamukkale	110	130	5	via_work_affirms	affirms
doctrine	millenarianism-chiliasm	city:lugdunum-lyon	178	202	4	via_person_affirms	affirms
doctrine	millenarianism-chiliasm	city:lugdunum-lyon	180	190	4	via_work_affirms	affirms
doctrine	millenarianism-chiliasm	city:nicomedia-izmit	298	305	4	via_person_affirms	affirms
doctrine	millenarianism-chiliasm	city:nicomedia-izmit	300	305	4	via_person_affirms	affirms
doctrine	millenarianism-chiliasm	city:nicomedia-izmit	304	313	4	via_work_affirms	affirms
doctrine	millenarianism-chiliasm	city:olympus-olympos	280	311	4	via_person_affirms	affirms
doctrine	millenarianism-chiliasm	city:rome-rome	148	165	4	via_person_affirms	affirms
doctrine	millenarianism-chiliasm	city:smyrna-izmir	140	165	4	via_person_affirms	affirms
doctrine	millenarianism-chiliasm	city:treverorum-trier	306	317	4	via_person_affirms	affirms
doctrine	millenarianism-chiliasm	city:tyre-tyre-sur	254	254	5	via_person_condemns	condemns
doctrine	modalism-sabellianism	city:alexandria-alexandria	247	264	5	via_person_condemns	condemns
doctrine	modalism-sabellianism	city:rome-rome	217	222	4	via_person_condemns	condemns
doctrine	monarchical-episcopacy	city:antioch-antakya	67	107	5	via_person_affirms	affirms
doctrine	monarchical-episcopacy	city:caesarea-maritima-caesarea	312	325	3	via_work_affirms	affirms
doctrine	monarchical-episcopacy	city:carthage-carthage	251	251	5	via_work_affirms	affirms
doctrine	monarchical-episcopacy	city:rome-rome	155	155	3	via_person_affirms	affirms
doctrine	monarchical-episcopacy	city:rome-rome	215	215	4	via_work_affirms	affirms
doctrine	monarchical-episcopacy	city:rome-rome	235	258	4	via_person_affirms	affirms
doctrine	monarchical-episcopacy	city:rome-rome	88	99	4	via_person_affirms	affirms
doctrine	monarchical-episcopacy	city:smyrna-izmir	108	110	5	via_work_affirms	affirms
doctrine	monarchical-episcopacy	city:smyrna-izmir	110	155	3	via_person_affirms	affirms
doctrine	monarchical-episcopacy	city:troas-alexandria-troas	108	110	5	via_work_affirms	affirms
doctrine	new-prophecy-montanism	city:caesarea-maritima-caesarea	312	325	3	via_work_condemns	condemns
doctrine	new-prophecy-montanism	city:carthage-carthage	213	215	3	via_work_affirms	affirms
doctrine	nicene-trinitarian-theology	city:alexandria-alexandria	328	373	5	via_person_affirms	affirms
doctrine	nicene-trinitarian-theology	city:antioch-antakya	169	183	4	via_person_affirms	affirms
doctrine	nicene-trinitarian-theology	city:antioch-antakya	175	185	3	via_work_affirms	affirms
doctrine	nicene-trinitarian-theology	city:carthage-carthage	213	215	5	via_work_affirms	affirms
doctrine	nicene-trinitarian-theology	city:rome-rome	235	258	4	via_person_affirms	affirms
doctrine	nicene-trinitarian-theology	city:rome-rome	240	250	5	via_work_affirms	affirms
doctrine	paedobaptism	city:athens-athens	230	235	5	via_person_affirms	affirms
doctrine	paedobaptism	city:caesarea-maritima-caesarea	231	254	5	via_person_affirms	affirms
doctrine	paedobaptism	city:caesarea-maritima-caesarea	238	244	5	via_work_affirms	affirms
doctrine	paedobaptism	city:caesarea-maritima-caesarea	244	246	5	via_work_affirms	affirms
doctrine	paedobaptism	city:carthage-carthage	198	200	4	via_work_condemns	condemns
doctrine	paedobaptism	city:carthage-carthage	248	258	5	via_person_affirms	affirms
doctrine	paedobaptism	city:carthage-carthage	249	258	4	via_work_affirms	affirms
doctrine	paedobaptism	city:carthage-carthage	253	253	5	via_work_affirms	affirms
doctrine	paedobaptism	city:carthage-carthage	370	391	5	via_person_affirms	affirms
doctrine	paedobaptism	city:hippo-regius-annaba	391	430	5	via_person_affirms	affirms
doctrine	paedobaptism	city:lugdunum-lyon	178	202	3	via_person_affirms	affirms
doctrine	paedobaptism	city:lugdunum-lyon	180	190	3	via_work_affirms	affirms
doctrine	paedobaptism	city:mediolanum-milan	374	397	4	via_person_affirms	affirms
doctrine	paedobaptism	city:mediolanum-milan	384	387	5	via_person_affirms	affirms
doctrine	paedobaptism	city:rome-rome	215	215	5	via_work_affirms	affirms
doctrine	paedobaptism	city:rome-rome	88	99	2	via_person_affirms	affirms
doctrine	paedobaptism	city:smyrna-izmir	140	165	3	via_person_affirms	affirms
doctrine	paedobaptism	city:tyre-tyre-sur	254	254	5	via_person_affirms	affirms
doctrine	patripassianism	city:carthage-carthage	200	215	5	via_person_affirms	affirms
doctrine	patripassianism	city:carthage-carthage	213	215	5	via_work_condemns	condemns
doctrine	patripassianism	city:rome-rome	190	210	5	via_person_affirms	affirms
doctrine	patripassianism	city:rome-rome	200	210	5	via_work_condemns	condemns
doctrine	patripassianism	city:rome-rome	235	258	5	via_person_condemns	condemns
doctrine	penitential-system	city:carthage-carthage	248	258	5	via_person_affirms	affirms
doctrine	penitential-system	city:carthage-carthage	249	258	5	via_work_affirms	affirms
doctrine	penitential-system	city:carthage-carthage	251	251	3	via_work_affirms	affirms
doctrine	penitential-system	city:rome-rome	100	150	4	via_work_affirms	affirms
doctrine	penitential-system	city:rome-rome	235	258	5	via_person_condemns	condemns
doctrine	penitential-system	city:rome-rome	235	258	5	via_person_affirms	affirms
doctrine	recapitulation	city:lugdunum-lyon	178	202	5	via_person_affirms	affirms
doctrine	recapitulation	city:lugdunum-lyon	180	190	5	via_work_affirms	affirms
doctrine	recapitulation	city:smyrna-izmir	140	165	5	via_person_affirms	affirms
doctrine	rule-of-faith	city:alexandria-alexandria	195	215	4	via_work_affirms	affirms
doctrine	rule-of-faith	city:alexandria-alexandria	220	230	3	via_work_affirms	affirms
doctrine	rule-of-faith	city:athens-athens	230	235	4	via_person_affirms	affirms
