edge_id	from_type	from_id	to_type	to_id	relation_kind	directness	rule_id	year_start	year_end	certainty	supporting_claim_ids	path_text
edge-39fe009658d0089e	proposition	christ-truly-became-flesh	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	206	212	probable	clm-de-carne-affirms-incarnation|clm-de-carne-written-carthage	work:de-carne-christi → work_affirms_proposition → proposition:christ-truly-became-flesh + work:de-carne-christi → written_at → place:carthage
edge-7d2ea56f77841aa7	proposition	bodies-will-be-raised-at-last-day	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	206	212	probable	clm-de-res-affirms-resurrection|clm-de-res-written-carthage	work:de-resurrectione-carnis → work_affirms_proposition → proposition:bodies-will-be-raised-at-last-day + work:de-resurrectione-carnis → written_at → place:carthage
edge-8c81afec24acf4b2	work	de-resurrectione-carnis	place	carthage	work_place	direct	written_at	206	212	probable	clm-de-res-written-carthage	work:de-resurrectione-carnis → written_at → place:carthage
edge-ca3b96e65ff27a60	work	de-carne-christi	place	carthage	work_place	direct	written_at	206	212	probable	clm-de-carne-written-carthage	work:de-carne-christi → written_at → place:carthage
edge-fb2e2c9fae8139c9	proposition	jesus-born-of-virgin	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	206	212	probable	clm-de-carne-affirms-virgin-birth|clm-de-carne-written-carthage	work:de-carne-christi → work_affirms_proposition → proposition:jesus-born-of-virgin + work:de-carne-christi → written_at → place:carthage
edge-1a432a28102fa938	proposition	jesus-born-of-virgin	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	207	208	probable	clm-adv-marc-affirms-virgin-birth|clm-adv-marc-written-carthage	work:adversus-marcionem → work_affirms_proposition → proposition:jesus-born-of-virgin + work:adversus-marcionem → written_at → place:carthage
edge-7f2b2d9e36525f46	proposition	eucharist-is-body-and-blood	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	207	208	probable	clm-adv-marc-affirms-eucharist|clm-adv-marc-written-carthage	work:adversus-marcionem → work_affirms_proposition → proposition:eucharist-is-body-and-blood + work:adversus-marcionem → written_at → place:carthage
edge-a1faada32538ce70	proposition	christ-truly-suffered-and-died	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	207	208	probable	clm-adv-marc-affirms-passion|clm-adv-marc-written-carthage	work:adversus-marcionem → work_affirms_proposition → proposition:christ-truly-suffered-and-died + work:adversus-marcionem → written_at → place:carthage
edge-a9496914b08e7a4a	proposition	christ-truly-became-flesh	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	207	208	probable	clm-adv-marc-affirms-incarnation|clm-adv-marc-written-carthage	work:adversus-marcionem → work_affirms_proposition → proposition:christ-truly-became-flesh + work:adversus-marcionem → written_at → place:carthage
edge-bd88c8e6e30aae82	proposition	old-testament-is-authoritative-scripture	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	207	208	probable	clm-adv-marc-affirms-ot|clm-adv-marc-written-carthage	work:adversus-marcionem → work_affirms_proposition → proposition:old-testament-is-authoritative-scripture + work:adversus-marcionem → written_at → place:carthage
edge-e23d1890ce262a20	work	adversus-marcionem	place	carthage	work_place	direct	written_at	207	208	probable	clm-adv-marc-written-carthage	work:adversus-marcionem → written_at → place:carthage
edge-f206bca59daaaf26	proposition	bodies-will-be-raised-at-last-day	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	207	208	probable	clm-adv-marc-affirms-resurrection|clm-adv-marc-written-carthage	work:adversus-marcionem → work_affirms_proposition → proposition:bodies-will-be-raised-at-last-day + work:adversus-marcionem → written_at → place:carthage
edge-a7e7a8330c8797ce	person	ambrose-of-alexandria	place	alexandria	person_place	direct	active_in	210	250	probable	clm-ambrose-alex-active-alexandria	person:ambrose-of-alexandria → active_in → place:alexandria
edge-07a2df7dafbd478b	proposition	christians-must-not-serve-in-military	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	211	211	probable	clm-de-corona-affirms-military-refusal|clm-de-corona-written-carthage	work:de-corona → work_affirms_proposition → proposition:christians-must-not-serve-in-military + work:de-corona → written_at → place:carthage
edge-8442a901b4d1310e	work	de-corona	place	carthage	work_place	direct	written_at	211	211	probable	clm-de-corona-written-carthage	work:de-corona → written_at → place:carthage
edge-46c249122863d19c	person	alexander-of-jerusalem	place	caesarea	person_place	direct	active_in	212	251	probable	clm-alexander-jerusalem-active-caesarea	person:alexander-of-jerusalem → active_in → place:caesarea
edge-d22629c24bcc27dd	person	alexander-of-jerusalem	place	jerusalem	person_place	direct	bishop_of	212	251	attested	clm-alexander-jerusalem-bishop-of	person:alexander-of-jerusalem → bishop_of → place:jerusalem
edge-08c9a95f53cb3257	work	adversus-praxean	place	carthage	work_place	direct	written_at	213	213	probable	clm-adv-prax-written-carthage	work:adversus-praxean → written_at → place:carthage
edge-176d5a60a447d120	proposition	logos-is-pre-existent-son-of-god	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	213	213	probable	clm-adv-prax-affirms-logos|clm-adv-prax-written-carthage	work:adversus-praxean → work_affirms_proposition → proposition:logos-is-pre-existent-son-of-god + work:adversus-praxean → written_at → place:carthage
edge-641d00bd1b40c96f	proposition	rule-of-faith-received-from-apostles	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	213	213	probable	clm-adv-prax-affirms-rule-of-faith|clm-adv-prax-written-carthage	work:adversus-praxean → work_affirms_proposition → proposition:rule-of-faith-received-from-apostles + work:adversus-praxean → written_at → place:carthage
edge-cb5e73731f1f23c0	proposition	trinity-is-three-persons-one-substance	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	213	213	probable	clm-adv-prax-affirms-trinity|clm-adv-prax-written-carthage	work:adversus-praxean → work_affirms_proposition → proposition:trinity-is-three-persons-one-substance + work:adversus-praxean → written_at → place:carthage
edge-07070fc3a4fb577c	proposition	christians-must-not-serve-in-military	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-military-refusal|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:christians-must-not-serve-in-military + work:apostolic-tradition → written_at → place:rome
edge-0ee64810b1134c29	proposition	bishop-authority-over-eucharist	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-bishop-eucharist|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:bishop-authority-over-eucharist + work:apostolic-tradition → written_at → place:rome
edge-19c98b41a3e43bb5	proposition	baptism-effects-regeneration	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-baptism-regeneration|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:baptism-effects-regeneration + work:apostolic-tradition → written_at → place:rome
edge-23b757a7ebb35c39	work	apostolic-tradition	place	rome	work_place	direct	written_at	215	215	probable	clm-at-written-rome	work:apostolic-tradition → written_at → place:rome
edge-26a440f3f0f1ca55	proposition	baptism-administered-in-trinitarian-name	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-trinitarian-baptism|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:baptism-administered-in-trinitarian-name + work:apostolic-tradition → written_at → place:rome
edge-28382312a2e89cf4	proposition	fasting-is-required	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-fasting|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:fasting-is-required + work:apostolic-tradition → written_at → place:rome
edge-2c9b97275e723312	proposition	apostolic-succession-transmits-faith	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-succession|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:apostolic-succession-transmits-faith + work:apostolic-tradition → written_at → place:rome
edge-50da3bb33bcdb6e8	proposition	threefold-ministry-required	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-threefold-ministry|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:threefold-ministry-required + work:apostolic-tradition → written_at → place:rome
edge-65217d10319ce3a7	proposition	eucharist-is-sacrifice	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-eucharist-sacrifice|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:eucharist-is-sacrifice + work:apostolic-tradition → written_at → place:rome
edge-6f5b625ce2a1a734	proposition	baptism-with-water-commanded	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-baptism-water|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:baptism-with-water-commanded + work:apostolic-tradition → written_at → place:rome
edge-897a18cfbf24e69c	proposition	bishops-govern-local-church	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-bishops-govern|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:bishops-govern-local-church + work:apostolic-tradition → written_at → place:rome
edge-94dbc44cbdcff798	proposition	ordination-conferred-by-laying-on-of-hands	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-ordination|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:ordination-conferred-by-laying-on-of-hands + work:apostolic-tradition → written_at → place:rome
edge-a323d6de1ebcb916	proposition	jesus-born-of-virgin	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-virgin-birth|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:jesus-born-of-virgin + work:apostolic-tradition → written_at → place:rome
edge-a91eea29a42c1d14	proposition	christ-truly-became-flesh	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-incarnation|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:christ-truly-became-flesh + work:apostolic-tradition → written_at → place:rome
edge-a9808c7b1e73195b	proposition	infants-and-children-are-baptized	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-infant-baptism|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:infants-and-children-are-baptized + work:apostolic-tradition → written_at → place:rome
edge-c2baf866cf882868	proposition	prayer-is-offered-without-ceasing	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-continual-prayer|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:prayer-is-offered-without-ceasing + work:apostolic-tradition → written_at → place:rome
edge-c800de2922aca020	proposition	catechumenate-precedes-baptism	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-catechumenate|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:catechumenate-precedes-baptism + work:apostolic-tradition → written_at → place:rome
edge-cd5d58c7a44e46de	proposition	frequent-eucharistic-assembly	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-frequent-eucharist|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:frequent-eucharistic-assembly + work:apostolic-tradition → written_at → place:rome
edge-d0f97deb4f676be1	proposition	virginity-is-honored-calling	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-virginity|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:virginity-is-honored-calling + work:apostolic-tradition → written_at → place:rome
edge-d1f9d7bf3cae7f33	proposition	eucharist-is-body-and-blood	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-eucharist-body-blood|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:eucharist-is-body-and-blood + work:apostolic-tradition → written_at → place:rome
edge-daee6e2ca7aabec3	proposition	rule-of-faith-received-from-apostles	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-rule-of-faith|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:rule-of-faith-received-from-apostles + work:apostolic-tradition → written_at → place:rome
edge-dc8bb6da9f994789	proposition	eucharist-offered-on-sunday	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-sunday-eucharist|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:eucharist-offered-on-sunday + work:apostolic-tradition → written_at → place:rome
edge-e4c0e911e7e817fc	proposition	baptismal-anointing-with-oil	place	rome	proposition_place	derived	work_affirms_proposition+written_at	215	215	probable	clm-at-affirms-baptismal-anointing|clm-at-written-rome	work:apostolic-tradition → work_affirms_proposition → proposition:baptismal-anointing-with-oil + work:apostolic-tradition → written_at → place:rome
edge-1d26d9693a67f826	proposition	post-baptismal-sin-forgiven-by-penance	place	rome	proposition_place	derived	person_affirms_proposition+bishop_of	217	222	probable	clm-callistus-bishop-rome|clm-callistus-person-affirms-penance	person:callistus-i → person_affirms_proposition → proposition:post-baptismal-sin-forgiven-by-penance + person:callistus-i → bishop_of → place:rome
edge-677f920d7e91211b	person	callistus-i	place	rome	person_place	direct	bishop_of	217	222	attested	clm-callistus-bishop-rome	person:callistus-i → bishop_of → place:rome
edge-61a61447bd6b57af	event	hippolytus-callistus-schism	place	rome	event_place	direct	event_occurs_at	217	235	attested	clm-hippolytus-callistus-schism-at-rome	event:hippolytus-callistus-schism → event_occurs_at → place:rome
edge-88c23da549718532	person	hippolytus-of-rome	place	rome	person_place	direct	bishop_of	217	235	probable	clm-hippolytus-rival-bishop-rome	person:hippolytus-of-rome → bishop_of → place:rome
edge-078c3baf42de6e3b	proposition	catechumenate-precedes-baptism	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-catechumenate|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:catechumenate-precedes-baptism + work:de-principiis → written_at → place:alexandria
edge-07cdc70a8ee9789d	proposition	logos-is-pre-existent-son-of-god	place	alexandria	proposition_place	derived	work_develops_proposition+written_at	220	230	probable	clm-de-principiis-develops-logos-preexistent|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_develops_proposition → proposition:logos-is-pre-existent-son-of-god + work:de-principiis → written_at → place:alexandria
edge-0cd03de9fde0630f	proposition	son-is-eternally-generated	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-eternal-generation|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:son-is-eternally-generated + work:de-principiis → written_at → place:alexandria
edge-1b36a63a02802de6	proposition	free-will-grounds-moral-responsibility	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-free-will|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:free-will-grounds-moral-responsibility + work:de-principiis → written_at → place:alexandria
edge-22041f8a85af5527	proposition	prayer-is-offered-without-ceasing	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-prayer|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:prayer-is-offered-without-ceasing + work:de-principiis → written_at → place:alexandria
edge-37b6b97b1366356e	work	de-principiis	place	alexandria	work_place	direct	written_at	220	230	probable	clm-deprincipiis-written-at-alexandria	work:de-principiis → written_at → place:alexandria
edge-4a8d8e416d5ca4cd	person	ambrose-of-alexandria	place	rome	person_place	direct	active_in	220	230	probable	clm-ambrose-alex-active-rome	person:ambrose-of-alexandria → active_in → place:rome
edge-4f97c8bd751240c1	proposition	perpetual-virginity-of-mary	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-perpetual-virginity|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:perpetual-virginity-of-mary + work:de-principiis → written_at → place:alexandria
edge-50a50837d55eb8b6	proposition	pre-existence-of-souls	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-pre-existence-souls|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:pre-existence-of-souls + work:de-principiis → written_at → place:alexandria
edge-5b598fc2a04bddad	proposition	logos-is-pre-existent-son-of-god	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-logos|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:logos-is-pre-existent-son-of-god + work:de-principiis → written_at → place:alexandria
edge-65bdb2161c801843	person	julius-africanus	place	rome	person_place	direct	active_in	220	230	probable	clm-julius-africanus-active-rome	person:julius-africanus → active_in → place:rome
edge-6d895178f426c068	proposition	allegorical-interpretation-of-scripture	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-allegorical|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:allegorical-interpretation-of-scripture + work:de-principiis → written_at → place:alexandria
edge-710902b0d351c303	proposition	final-judgment-is-coming	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-judgment|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:final-judgment-is-coming + work:de-principiis → written_at → place:alexandria
edge-78b74f25cea0fad4	proposition	rule-of-faith-received-from-apostles	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-rule-of-faith|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:rule-of-faith-received-from-apostles + work:de-principiis → written_at → place:alexandria
edge-85e5cd84716afe3f	proposition	bodies-will-be-raised-at-last-day	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-resurrection|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:bodies-will-be-raised-at-last-day + work:de-principiis → written_at → place:alexandria
edge-87d2b5bf3ca47d9e	proposition	trinity-is-three-persons-one-substance	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-trinity|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:trinity-is-three-persons-one-substance + work:de-principiis → written_at → place:alexandria
edge-a78d340065b4fee6	proposition	old-testament-is-authoritative-scripture	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-ot-authority|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:old-testament-is-authoritative-scripture + work:de-principiis → written_at → place:alexandria
edge-c9b0ae6a3c53b09f	proposition	apostolic-succession-transmits-faith	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-succession|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:apostolic-succession-transmits-faith + work:de-principiis → written_at → place:alexandria
edge-caaa14f60151313c	proposition	jesus-born-of-virgin	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-virgin-birth|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:jesus-born-of-virgin + work:de-principiis → written_at → place:alexandria
edge-d8242d59bf085243	proposition	universal-restoration-of-all	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-universal-restoration|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:universal-restoration-of-all + work:de-principiis → written_at → place:alexandria
edge-e4882c7df51c0606	proposition	christ-truly-became-flesh	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-incarnation|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:christ-truly-became-flesh + work:de-principiis → written_at → place:alexandria
edge-f4e449ead859b3f4	proposition	baptism-effects-regeneration	place	alexandria	proposition_place	derived	work_affirms_proposition+written_at	220	230	probable	clm-deprinc-affirms-baptism-regeneration|clm-deprincipiis-written-at-alexandria	work:de-principiis → work_affirms_proposition → proposition:baptism-effects-regeneration + work:de-principiis → written_at → place:alexandria
edge-449efcfd414e58bb	proposition	christ-truly-became-flesh	place	edessa	proposition_place	derived	work_mentions_proposition+written_at	220	240	probable	clm-acts-thomas-mentions-incarnation|clm-acts-thomas-written-edessa	work:acts-of-thomas → work_mentions_proposition → proposition:christ-truly-became-flesh + work:acts-of-thomas → written_at → place:edessa
edge-4f35d7c9738dc4b2	proposition	virginity-is-honored-calling	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	220	240	probable	clm-acts-thomas-affirms-virginity|clm-acts-thomas-written-edessa	work:acts-of-thomas → work_affirms_proposition → proposition:virginity-is-honored-calling + work:acts-of-thomas → written_at → place:edessa
edge-50abe07fa13125af	work	acts-of-thomas	place	edessa	work_place	direct	written_at	220	240	probable	clm-acts-thomas-written-edessa	work:acts-of-thomas → written_at → place:edessa
edge-6429511f393a47c0	proposition	encratism-is-required	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	220	240	probable	clm-acts-thomas-affirms-encratism|clm-acts-thomas-written-edessa	work:acts-of-thomas → work_affirms_proposition → proposition:encratism-is-required + work:acts-of-thomas → written_at → place:edessa
edge-865bbd4f2cc58473	proposition	repentance-is-required	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	220	240	probable	clm-acts-thomas-affirms-repentance|clm-acts-thomas-written-edessa	work:acts-of-thomas → work_affirms_proposition → proposition:repentance-is-required + work:acts-of-thomas → written_at → place:edessa
edge-8a00d8422d4b2a2d	proposition	fasting-is-required	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	220	240	probable	clm-acts-thomas-affirms-fasting|clm-acts-thomas-written-edessa	work:acts-of-thomas → work_affirms_proposition → proposition:fasting-is-required + work:acts-of-thomas → written_at → place:edessa
edge-9091e2dd0dddc7bc	proposition	prayer-is-offered-without-ceasing	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	220	240	probable	clm-acts-thomas-affirms-prayer|clm-acts-thomas-written-edessa	work:acts-of-thomas → work_affirms_proposition → proposition:prayer-is-offered-without-ceasing + work:acts-of-thomas → written_at → place:edessa
edge-b72edc0dbe6cedb0	proposition	ascetic-covenant-is-normative	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	220	240	probable	clm-acts-thomas-affirms-ascetic-covenant|clm-acts-thomas-written-edessa	work:acts-of-thomas → work_affirms_proposition → proposition:ascetic-covenant-is-normative + work:acts-of-thomas → written_at → place:edessa
edge-b7b71d77a41d850b	proposition	baptismal-anointing-with-oil	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	220	240	probable	clm-acts-thomas-affirms-baptismal-anointing|clm-acts-thomas-written-edessa	work:acts-of-thomas → work_affirms_proposition → proposition:baptismal-anointing-with-oil + work:acts-of-thomas → written_at → place:edessa
edge-c1a9e8ca659053bc	proposition	eucharist-is-body-and-blood	place	edessa	proposition_place	derived	work_mentions_proposition+written_at	220	240	probable	clm-acts-thomas-mentions-eucharist|clm-acts-thomas-written-edessa	work:acts-of-thomas → work_mentions_proposition → proposition:eucharist-is-body-and-blood + work:acts-of-thomas → written_at → place:edessa
edge-c57b1e8b07b8f8fa	proposition	baptism-with-water-commanded	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	220	240	probable	clm-acts-thomas-affirms-baptism-water|clm-acts-thomas-written-edessa	work:acts-of-thomas → work_affirms_proposition → proposition:baptism-with-water-commanded + work:acts-of-thomas → written_at → place:edessa
edge-cbd27dc3772c6d41	proposition	baptism-effects-regeneration	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	220	240	probable	clm-acts-thomas-affirms-baptism-regeneration|clm-acts-thomas-written-edessa	work:acts-of-thomas → work_affirms_proposition → proposition:baptism-effects-regeneration + work:acts-of-thomas → written_at → place:edessa
edge-f0c03365b7bc649f	proposition	second-marriage-is-forbidden	place	edessa	proposition_place	derived	work_affirms_proposition+written_at	220	240	probable	clm-acts-thomas-affirms-second-marriage-forbidden|clm-acts-thomas-written-edessa	work:acts-of-thomas → work_affirms_proposition → proposition:second-marriage-is-forbidden + work:acts-of-thomas → written_at → place:edessa
edge-196c16a4cc309d88	person	beryllus-of-bostra	place	bostra	person_place	direct	bishop_of	220	250	attested	clm-beryllus-bishop-of-bostra	person:beryllus-of-bostra → bishop_of → place:bostra
edge-1dbcfbb275d9ea4d	proposition	allegorical-interpretation-of-scripture	place	alexandria	proposition_place	derived	person_develops_proposition+active_in	220	250	probable	clm-origen-active-alexandria|clm-origen-develops-allegorical	person:origen-of-alexandria → person_develops_proposition → proposition:allegorical-interpretation-of-scripture + person:origen-of-alexandria → active_in → place:alexandria
edge-48bf40bdc301fa13	proposition	allegorical-interpretation-of-scripture	place	alexandria	proposition_place	derived	person_develops_proposition+originated_in	220	250	probable	clm-origen-develops-allegorical|clm-origen-originated-alexandria	person:origen-of-alexandria → person_develops_proposition → proposition:allegorical-interpretation-of-scripture + person:origen-of-alexandria → originated_in → place:alexandria
edge-72e1bdba8594edb9	proposition	allegorical-interpretation-of-scripture	place	antioch	proposition_place	derived	person_develops_proposition+active_in	220	250	probable	clm-origen-active-antioch|clm-origen-develops-allegorical	person:origen-of-alexandria → person_develops_proposition → proposition:allegorical-interpretation-of-scripture + person:origen-of-alexandria → active_in → place:antioch
edge-7c5e6974dcecd900	proposition	allegorical-interpretation-of-scripture	place	caesarea	proposition_place	derived	person_develops_proposition+active_in	220	250	probable	clm-origen-active-caesarea|clm-origen-develops-allegorical	person:origen-of-alexandria → person_develops_proposition → proposition:allegorical-interpretation-of-scripture + person:origen-of-alexandria → active_in → place:caesarea
edge-9463bc3e0a6fd220	proposition	allegorical-interpretation-of-scripture	place	tyre	proposition_place	derived	person_develops_proposition+active_in	220	250	probable	clm-origen-active-tyre|clm-origen-develops-allegorical	person:origen-of-alexandria → person_develops_proposition → proposition:allegorical-interpretation-of-scripture + person:origen-of-alexandria → active_in → place:tyre
edge-26620a6bff79e874	work	refutation-of-all-heresies	place	rome	work_place	direct	written_at	222	225	probable	clm-refutation-written-rome	work:refutation-of-all-heresies → written_at → place:rome
edge-44a8f5933de1042b	proposition	rule-of-faith-received-from-apostles	place	rome	proposition_place	derived	work_affirms_proposition+written_at	222	225	probable	clm-refutation-affirms-rule-of-faith|clm-refutation-written-rome	work:refutation-of-all-heresies → work_affirms_proposition → proposition:rule-of-faith-received-from-apostles + work:refutation-of-all-heresies → written_at → place:rome
edge-4806e3634e835344	proposition	apostolic-succession-transmits-faith	place	rome	proposition_place	derived	work_affirms_proposition+written_at	222	225	probable	clm-refutation-affirms-succession|clm-refutation-written-rome	work:refutation-of-all-heresies → work_affirms_proposition → proposition:apostolic-succession-transmits-faith + work:refutation-of-all-heresies → written_at → place:rome
edge-88dcff98b43c7b88	proposition	logos-is-pre-existent-son-of-god	place	rome	proposition_place	derived	work_affirms_proposition+written_at	222	225	probable	clm-refutation-affirms-logos|clm-refutation-written-rome	work:refutation-of-all-heresies → work_affirms_proposition → proposition:logos-is-pre-existent-son-of-god + work:refutation-of-all-heresies → written_at → place:rome
edge-af16cb5b3266b723	proposition	post-baptismal-sin-forgiven-by-penance	place	rome	proposition_place	derived	work_affirms_proposition+written_at	222	225	probable	clm-refutation-affirms-penance|clm-refutation-written-rome	work:refutation-of-all-heresies → work_affirms_proposition → proposition:post-baptismal-sin-forgiven-by-penance + work:refutation-of-all-heresies → written_at → place:rome
edge-7fef2dec199736ce	person	urban-i	place	rome	person_place	direct	bishop_of	222	230	probable	clm-urban-i-bishop-rome	person:urban-i → bishop_of → place:rome
edge-0334e5efdbbc1890	work	commentary-on-john-origen	place	alexandria	work_place	direct	written_at	226	228	probable	clm-comjohn-written-at-alexandria	work:commentary-on-john-origen → written_at → place:alexandria
