proposition_id	place_id	year_start	year_end	stance	supporting_claim_count	opposing_claim_count	derived_edge_ids	derivation_hash
son-is-eternally-generated	caesarea	248	248	affirms	1	0	edge-22d0a45547777f2b	drv-8341e19c8c77c7c1
trinity-is-three-persons-one-substance	caesarea	248	248	affirms	1	0	edge-2b51fffe86f62990	drv-0d5cdc8334ccd02c
virginity-is-honored-calling	caesarea	248	248	affirms	1	0	edge-a23bc4c6cd18d147	drv-c8b0a1e1196884f7
apostolic-succession-transmits-faith	alexandria	248	264	affirms	1	0	edge-a1957b442295c106	drv-b8aeed147b649b27
apostolic-succession-transmits-faith	rome	248	264	affirms	1	0	edge-b331ff0b3bdf9c01	drv-126bf3a3a742232f
logos-is-pre-existent-son-of-god	alexandria	248	264	affirms	1	0	edge-124b7a601acde11c	drv-2563c30a8d3e49c7
logos-is-pre-existent-son-of-god	rome	248	264	affirms	1	0	edge-b15ed615f3766f1b	drv-a2a07b1336644e4a
post-baptismal-sin-forgiven-by-penance	alexandria	248	264	affirms	1	0	edge-a41ae41a0c801e2c	drv-ae3072892748edf1
post-baptismal-sin-forgiven-by-penance	rome	248	264	affirms	1	0	edge-79d48f967d2fbbdc	drv-51469e02d5c2b405
trinity-is-three-persons-one-substance	alexandria	248	264	affirms	1	0	edge-e8bb2a8530f6839b	drv-d742a0a7d7a80364
trinity-is-three-persons-one-substance	rome	248	264	affirms	1	0	edge-4be380fbf805105e	drv-23d25771aaf6bbf5
almsgiving-is-required	carthage	249	249	neutral	0	0	edge-8a7ac5dcb5bf40f4	drv-7f0838d8250895ba
baptism-effects-regeneration	carthage	249	249	neutral	0	0	edge-c95f1c8ff16a5265	drv-763c44392716e9ea
christians-avoid-public-spectacles	carthage	249	249	affirms	1	0	edge-ab7ba657071c16ea	drv-832662e8bcaa8733
fasting-is-required	carthage	249	249	affirms	1	0	edge-d6255e85193fdbd8	drv-5f2fb8b742bcffef
martyrdom-witnesses-to-christ	carthage	249	249	neutral	0	0	edge-8609655deae933dc	drv-dfd27102e6315152
perpetual-virginity-of-mary	carthage	249	249	neutral	0	0	edge-c32e277748816304	drv-725a6368ccaf614a
threefold-ministry-required	carthage	249	249	neutral	0	0	edge-3e627d3a2d953593	drv-8723ea817ff6e410
virginity-is-honored-calling	carthage	249	249	affirms	1	0	edge-2aa92a230c57dfbf	drv-8e48551d7d5acf24
bodies-will-be-raised-at-last-day	rome	250	250	affirms	1	0	edge-e814886afaed194a	drv-04db038e68d17ae1
christ-truly-became-flesh	rome	250	250	affirms	1	0	edge-7e4dbb687d62c308	drv-a4783b142d15312d
christ-truly-suffered-and-died	rome	250	250	affirms	1	0	edge-773c45072037fb0f	drv-7adedd2ede431a2b
jesus-born-of-virgin	rome	250	250	affirms	1	0	edge-e00f7a93ec877bee	drv-cf443c0de4e94924
logos-is-pre-existent-son-of-god	rome	250	250	affirms	1	0	edge-5ee9f7b375b93a13	drv-07d1d8a0e45d5ca6
old-testament-is-authoritative-scripture	rome	250	250	affirms	1	0	edge-383550de1fd6773c	drv-c4476732eb22d570
rule-of-faith-received-from-apostles	rome	250	250	affirms	1	0	edge-3f843cffdccff1d5	drv-601cc7b4c679e904
trinity-is-three-persons-one-substance	rome	250	250	affirms	1	0	edge-7984d0fabe658eab	drv-4f21973df317b41c
christianity-reached-britannia	britannia	250	305	affirms	1	0	edge-d4f4c21d215d232a	drv-e881a1d5e21040e1
almsgiving-is-required	carthage	251	251	neutral	0	0	edge-220db62553efdf7e	drv-66f1b5687aac4c50
apostolic-succession-transmits-faith	carthage	251	251	affirms	2	0	edge-64bc43311db3bef2|edge-d1ff9f72107c69a1	drv-343bd9510f9911aa
baptism-administered-in-trinitarian-name	carthage	251	251	affirms	1	0	edge-3a5c744d5e4edc4a|edge-3c89e2f12fab512f	drv-9b299d222963a0f0
baptism-effects-regeneration	carthage	251	251	affirms	2	0	edge-72e9aaa8543f6dc0|edge-735d86097f2cf17d	drv-fc53c0bb3c240289
baptism-with-water-commanded	carthage	251	251	affirms	2	0	edge-24d334d51c78db5a|edge-2bfa066880ed7f73	drv-66c27fa40484ae21
bishop-authority-over-eucharist	carthage	251	251	affirms	2	0	edge-36459da539c146ec|edge-d85b1b3a4234a01f	drv-59cf134cb0593474
episcopal-unity-grounds-church-unity	carthage	251	251	affirms	2	0	edge-9a4ff6d60b1c9f0f|edge-d9523faeda4a1945	drv-827afab7b90d4a56
eucharist-is-body-and-blood	carthage	251	251	affirms	2	0	edge-8b853d4852f85e30|edge-9b754a4f96bdeaac	drv-a8f96062579d49d6
eucharist-is-sacrifice	carthage	251	251	affirms	2	0	edge-3408ce0d57809d53|edge-e7d7f5f8b7152c61	drv-526b30b454dccb3d
eucharist-offered-on-sunday	carthage	251	251	neutral	0	0	edge-45c7f9b68526e89b|edge-cd088de0108eab70	drv-4c4eb05328e970de
frequent-eucharistic-assembly	carthage	251	251	affirms	1	0	edge-821be347b612bc01	drv-f5a5046cf4fb9ae7
heretic-baptism-is-invalid	carthage	251	251	affirms	1	0	edge-be3adda640d0c7f7	drv-d97ed284d53c3242
martyrdom-witnesses-to-christ	carthage	251	251	affirms	2	0	edge-8a9b409bbe14e4ad|edge-c0d408692821cc40	drv-62353304c181ed7e
martyrs-relics-honored	carthage	251	251	neutral	0	0	edge-3b07fa2844038695	drv-e441c30fb2d366fb
old-testament-is-authoritative-scripture	carthage	251	251	affirms	1	0	edge-bd76b4da0d96ffe1	drv-7aaaddad751a5a90
ordination-conferred-by-laying-on-of-hands	carthage	251	251	neutral	0	0	edge-5e1c1456445e8592|edge-6e0fd49233f1a004	drv-309ff99e14e96979
post-baptismal-sin-forgiven-by-penance	carthage	251	251	affirms	2	0	edge-806bffc36e4921ba|edge-aeadef25b5367880	drv-90cc853c884545b5
rule-of-faith-received-from-apostles	carthage	251	251	affirms	1	0	edge-2f1b5219d5e1cc97	drv-8f8a54455b19f416
threefold-ministry-required	carthage	251	251	affirms	2	0	edge-459b9d29cbf4fe08|edge-84dd82b257f04546	drv-048644ff5eb615a6
trinity-is-three-persons-one-substance	carthage	251	251	affirms	1	0	edge-155d8ce74010d3ee	drv-2f2162fd55252030
apostolic-succession-transmits-faith	rome	251	253	affirms	1	0	edge-2dab1917ab21c507	drv-adeb3beb07c61d8f
post-baptismal-sin-forgiven-by-penance	rome	251	253	affirms	1	0	edge-9bb46fe65ebb3fa8	drv-6257032960094809
post-baptismal-sin-forgiven-by-penance	carthage	251	258	opposes	0	1	edge-b5b60cde3a0fb704	drv-f6378e51f78323eb
post-baptismal-sin-forgiven-by-penance	rome	251	258	opposes	0	1	edge-85d2bd5d3a630b18	drv-8acc3fec4cb85ad6
almsgiving-is-required	carthage	252	252	affirms	1	0	edge-5515213545986c3d	drv-c6878b9f263da937
baptism-administered-in-trinitarian-name	carthage	252	252	affirms	2	0	edge-27dc1783a1d509cc|edge-35852b369c548cc0	drv-194b076a3955e824
baptism-effects-regeneration	carthage	252	252	affirms	2	0	edge-c7386b427e36be38|edge-f521b05050ca221f	drv-9296f83c6d205318
baptism-with-water-commanded	carthage	252	252	affirms	2	0	edge-6cf7c69663d79eb0|edge-a9593d8b27057fe3	drv-6136424cd7875808
baptismal-anointing-with-oil	carthage	252	252	affirms	1	0	edge-311ac122e0053002	drv-bcf3f30aa079acd5
bishop-authority-over-eucharist	carthage	252	252	affirms	1	0	edge-0c3c1b1b54b6965e	drv-f0961875fe4507db
episcopal-unity-grounds-church-unity	carthage	252	252	affirms	2	0	edge-16e62f6c7a1ade13|edge-437ae2062a64a5be	drv-616a86774c9dbe03
eucharist-fulfills-malachi-pure-offering	carthage	252	252	neutral	0	0	edge-5dd1f9f9a0d1e977	drv-951ec30b902d91f7
eucharist-is-body-and-blood	carthage	252	252	affirms	1	0	edge-19a05cd78fe890fa	drv-1955c339b2ea147a
eucharist-is-sacrifice	carthage	252	252	affirms	1	0	edge-fd26aa278f1d7b86	drv-1aa8b66b28498095
eucharist-offered-on-sunday	carthage	252	252	affirms	1	0	edge-134ab797cb97e111	drv-09b1451ccaa1d5c5
fasting-is-required	carthage	252	252	affirms	1	0	edge-659a6def1aec132e	drv-bcf245c8b0de174e
frequent-eucharistic-assembly	carthage	252	252	affirms	1	0	edge-1c022b616ac8f8ec	drv-ce227f320a99b7ab
infants-and-children-are-baptized	carthage	252	252	affirms	1	0	edge-582d305cf31cc77e|edge-6b32e1d48b559110	drv-a065e31c17c0f799
old-testament-is-authoritative-scripture	carthage	252	252	affirms	2	0	edge-1553bc1f6fe66f02|edge-db0ae03892d0f9e6	drv-3e9eddd36f26fda2
ordination-conferred-by-laying-on-of-hands	carthage	252	252	affirms	1	0	edge-7b172bb9bfec097d	drv-9aa1dd8aed3e041a
post-baptismal-sin-forgiven-by-penance	carthage	252	252	affirms	2	0	edge-14adee53c4fb36f7|edge-8b86e357a4fe9895	drv-8bdbd28d377631f2
prayer-is-offered-without-ceasing	carthage	252	252	affirms	1	0	edge-53a67b867891574e	drv-5b1629f7bfa48fb9
rule-of-faith-received-from-apostles	carthage	252	252	affirms	1	0	edge-0afdff8cd847f1f0	drv-79176b86a91cc8dc
trinity-is-three-persons-one-substance	carthage	252	252	affirms	1	0	edge-6db5137ab2b560a8	drv-e333cb42be8791bd
apostolic-succession-transmits-faith	rome	254	257	affirms	1	0	edge-9c0f434f37af0904	drv-593ffa7d586826df
bishop-succession-guarantees-apostolic-faith	rome	254	257	affirms	1	0	edge-ca93641f7b3d4740	drv-3014137950bec626
heretic-baptism-is-invalid	rome	254	257	opposes	0	1	edge-2c4977e82040a334	drv-a5b8e17aa62ff84e
heretic-baptism-is-invalid	caesarea-cappadocia	254	268	affirms	1	0	edge-d0b4e6a50986d325	drv-07e15fba7d77fcec
apostolic-succession-transmits-faith	carthage	256	256	affirms	2	0	edge-567f2e6dfd03f7b1|edge-fed016ce98c39224	drv-37940624a3938e6f
baptism-administered-in-trinitarian-name	carthage	256	256	affirms	2	0	edge-c2ba042a65e6f590|edge-dd32b49849da218c	drv-6a251baaab055bb4
baptism-effects-regeneration	carthage	256	256	affirms	2	0	edge-38855dcb0aa02a09|edge-48ed5fc1885c5c71	drv-fe7be82c2ebc151c
baptism-with-water-commanded	carthage	256	256	affirms	2	0	edge-5acd8776c694b5aa|edge-f6b2fc72ef3ae673	drv-8c885af9221bc161
bishop-authority-over-eucharist	carthage	256	256	neutral	0	0	edge-3a22d8edaf7d67d6	drv-38fc3cfa81c6836f
episcopal-unity-grounds-church-unity	carthage	256	256	affirms	2	0	edge-7152f29980367e43|edge-8f44e43a5ce643cc	drv-4c926d4e0e379bcc
heretic-baptism-is-invalid	carthage	256	256	affirms	2	0	edge-9066d8e400f1da81|edge-a80f4b7bf4381a90	drv-4978d0a0cec0f4cf
old-testament-is-authoritative-scripture	carthage	256	256	affirms	1	0	edge-2f7f6cfc94ae0572|edge-5364ae3fe0238be6	drv-2a6f69f4a33a7457
post-baptismal-sin-forgiven-by-penance	carthage	256	256	neutral	0	0	edge-cdd192e2fb783e3a|edge-e49258df0e821700	drv-99f8bfd6454508fa
rule-of-faith-received-from-apostles	carthage	256	256	affirms	2	0	edge-042d06ea46e3ad5b|edge-fd4ec7272ca4da7d	drv-78872baa114aa262
threefold-ministry-required	carthage	256	256	affirms	2	0	edge-56392c521bd9aa60|edge-ed281b4744f64de4	drv-0f03d42910333bf8
apostolic-succession-transmits-faith	alexandria	313	339	affirms	1	0	edge-3a23f0bfe4639c16	drv-a11916dcb233e3d0
apostolic-succession-transmits-faith	antioch	313	339	affirms	1	0	edge-0f3b2b10b5c20173	drv-56fafda58f985362
apostolic-succession-transmits-faith	caesarea	313	339	affirms	1	0	edge-2ce8b0869e83c244	drv-2508f94905b49187
bodies-will-be-raised-at-last-day	alexandria	313	339	affirms	1	0	edge-5ff176c94532eb8f	drv-33d04fc6fa4187ea
bodies-will-be-raised-at-last-day	antioch	313	339	affirms	1	0	edge-915c19126d29be9e	drv-03e0035d14b8c2ec
bodies-will-be-raised-at-last-day	caesarea	313	339	affirms	1	0	edge-5423a219012690af	drv-67825cf5910c7dd5
christ-truly-became-flesh	alexandria	313	339	affirms	1	0	edge-aa7889b9bb18da87	drv-5cf2af9e6eee5ade
christ-truly-became-flesh	antioch	313	339	affirms	1	0	edge-7850cfccc7091a78	drv-55125b9169c1505a
christ-truly-became-flesh	caesarea	313	339	affirms	1	0	edge-37865429f793f483	drv-9815c4cc030cb600
logos-is-pre-existent-son-of-god	alexandria	313	339	affirms	1	0	edge-12617c02a1dfcfaf	drv-faf83fd8dc2321d6
logos-is-pre-existent-son-of-god	antioch	313	339	affirms	1	0	edge-1ea08756fc6a3d64	drv-f524e81b4cc8249c
logos-is-pre-existent-son-of-god	caesarea	313	339	affirms	1	0	edge-27afb970cca92b3b	drv-657299b6052ee0f9
old-testament-is-authoritative-scripture	alexandria	313	339	affirms	1	0	edge-98d5da199bc2de19	drv-5377b6a927c0249b
old-testament-is-authoritative-scripture	antioch	313	339	affirms	1	0	edge-2efd341cc618b5b8	drv-95299933ccfe3cc4
old-testament-is-authoritative-scripture	caesarea	313	339	affirms	1	0	edge-bf8c16836bc93ac0	drv-263a6e246b539fee
rule-of-faith-received-from-apostles	alexandria	313	339	affirms	1	0	edge-c56fb5b1a2676b34	drv-a348954dc5073700
rule-of-faith-received-from-apostles	antioch	313	339	affirms	1	0	edge-27aa7c6d6d0acc2e	drv-59721d225f717f0d
rule-of-faith-received-from-apostles	caesarea	313	339	affirms	1	0	edge-3dde8d92b313140f	drv-cd0e9e73ce22bfa2
christ-truly-became-flesh	alexandria	318	336	opposes	0	1	edge-e64f8125d2e62966	drv-a281917705b1bb83
logos-is-pre-existent-son-of-god	alexandria	318	336	opposes	0	1	edge-77d996d7092a6e55	drv-d1e859604f0ae073
son-is-eternally-generated	alexandria	318	336	opposes	0	1	edge-97544e757294aa97	drv-fb7a460a700f81b1
trinity-is-three-persons-one-substance	alexandria	318	336	opposes	0	1	edge-f0b300cbaf571243	drv-6111276315ad0232
bartholomew-preached-in-india	caesarea	325	325	affirms	1	0	edge-db70978dcfc4c8d0	drv-69dc9124887e3811
christ-dominion-is-universal	caesarea	325	325	affirms	1	0	edge-8d8af572ad6d4686	drv-9d40a11a03929665
christianity-established-in-arabia	caesarea	325	325	neutral	0	0	edge-872d6d8392c00139	drv-fc0382626d03e20a
christianity-established-in-ethiopia	caesarea	325	325	neutral	0	0	edge-9ef9f27d561d6f22	drv-ff75dc619c446280
christianity-reached-britannia	alexandria	325	325	affirms	1	0	edge-bcb0bf2bd4cf2be8	drv-7c7afd09e2d27103
christianity-reached-britannia	antioch	325	325	affirms	1	0	edge-b9fd05f00bca441d	drv-bb065ae3d6e9a9bd
christianity-reached-britannia	caesarea	325	325	affirms	1	0	edge-90729dc787144f19	drv-dee4027c9d07f9b3
gospel-reached-india	caesarea	325	325	affirms	1	0	edge-b4dcd9bf020e9a17|edge-ced297c4e8aec313	drv-b2db38a275770028
thomas-preached-in-india	caesarea	325	325	neutral	0	0	edge-bb83fcfcc698bb19	drv-f6c47a0f418d2b8a
apostolic-succession-transmits-faith	alexandria	328	373	affirms	1	0	edge-f6f4a7e8db2fcf00	drv-9db08a6cc19b1968
apostolic-succession-transmits-faith	rome	328	373	affirms	1	0	edge-091a74168db76cf3|edge-88514679829d64df	drv-9ec3d91517355bac
bodies-will-be-raised-at-last-day	alexandria	328	373	affirms	1	0	edge-bea69aa4c58441b2	drv-e7d169d4fd61e6b2
bodies-will-be-raised-at-last-day	rome	328	373	affirms	1	0	edge-282e4640d759a61d|edge-c51330c7c226190a	drv-68a64d8ca9eef5fb
christ-truly-became-flesh	alexandria	328	373	affirms	1	0	edge-ad94d00172705f61	drv-4563039264d8f353
christ-truly-became-flesh	rome	328	373	affirms	1	0	edge-5b42898915efb448|edge-dee03bc165a8b227	drv-3a18a7bc9da5332b
christianity-established-in-ethiopia	alexandria	328	373	affirms	1	0	edge-d3db00a230346200	drv-90261dc025b9926b
christianity-established-in-ethiopia	rome	328	373	affirms	1	0	edge-6879e31e491776da|edge-a4f9be9755f9a4ac	drv-c6933da43d078dce
jesus-born-of-virgin	alexandria	328	373	affirms	1	0	edge-53dedc0657a90c70	drv-269294a37b47f33f
jesus-born-of-virgin	rome	328	373	affirms	1	0	edge-7d0fd32137a40e24|edge-81ec0c8c36b17eb0	drv-d31ebfc2ce7d2e78
logos-is-pre-existent-son-of-god	alexandria	328	373	affirms	1	0	edge-640336fc88a603a5	drv-a6b19c279b2852de
logos-is-pre-existent-son-of-god	rome	328	373	affirms	1	0	edge-89ac0a4d9fa145e7|edge-b08996cf399b6e9d	drv-bca20597935b535b
son-is-eternally-generated	alexandria	328	373	affirms	1	0	edge-57e830c0075a8f50	drv-3b2f024fd2bcd685
son-is-eternally-generated	rome	328	373	affirms	1	0	edge-21365141f913fcaf|edge-b906e6ab3ae96702	drv-c538c46b50169a97
trinity-is-three-persons-one-substance	alexandria	328	373	affirms	1	0	edge-1201cc646e63b2f1	drv-70c4b198ee5439c4
trinity-is-three-persons-one-substance	rome	328	373	affirms	1	0	edge-51493b8c0d71408c|edge-f9499ab7f799ac4e	drv-ff5a9470653853ac
christ-dominion-is-universal	aksum	328	383	affirms	1	0	edge-8f9d75bb0d650669	drv-1059287e8925572e
christ-dominion-is-universal	tyre	328	383	affirms	1	0	edge-e338e4f5d5fb85ea	drv-59481d0c456f3f5a
christianity-established-in-ethiopia	aksum	328	383	affirms	1	0	edge-a06c28aea2d1d21d	drv-39eae3fbf94aea69
christianity-established-in-ethiopia	tyre	328	383	affirms	1	0	edge-3758432e22e6860a	drv-ed64fc4e50baaba3
christ-dominion-is-universal	caesarea	339	339	affirms	1	0	edge-389b984929b94caf	drv-70b9f78adf69c465
christianity-established-in-arabia	caesarea	339	339	neutral	0	0	edge-9b81437c5738a7e9	drv-f43b45a68755aa37
christianity-established-in-ethiopia	caesarea	339	339	affirms	1	0	edge-0fcecda996e23dd7|edge-5e16f2a623828ad5	drv-4bdb4fd7752341d2
gospel-reached-india	caesarea	339	339	neutral	0	0	edge-ec868df2e1f602fc	drv-2e70eb9a051933b9
christ-dominion-is-universal	aksum	340	356	affirms	1	0	edge-8a40eba7563a1781	drv-b260fbabfe786b3e
christianity-established-in-ethiopia	aksum	340	356	affirms	1	0	edge-b16acdd99fd85d4d	drv-cf0424ac9dd37d11
christianity-established-in-arabia	antioch	354	356	affirms	1	0	edge-4952ed83611101fb	drv-b017d914a6f9ee58
christianity-established-in-arabia	rome	354	356	affirms	1	0	edge-acaa4e057f2a3463	drv-b8c233ad7a73acb8
christianity-established-in-arabia	india-malabar	354	364	affirms	1	0	edge-e8033685a1835f65	drv-7f020e04556e0997
christianity-established-in-arabia	zafar	354	364	affirms	1	0	edge-f50952eb4564017f	drv-ab4ca826f74d056c
christianity-established-in-ethiopia	antioch	356	356	affirms	1	0	edge-ee35392ce5da13a1	drv-60b497897da0e161
christianity-established-in-ethiopia	rome	356	356	affirms	1	0	edge-a157e2bc9c3f8159	drv-946e8156dff98085
gospel-reached-india	india-malabar	356	364	affirms	1	0	edge-6d888b82710b8906	drv-05baa5149922c06a
gospel-reached-india	zafar	356	364	affirms	1	0	edge-95d1eeef1a298194	drv-33db939b064f8305
bodies-will-be-raised-at-last-day	edessa	360	370	affirms	1	0	edge-25cfaf2ef06ab98c	drv-bfa5d31c1da15776
christ-truly-became-flesh	edessa	360	370	affirms	1	0	edge-5e6e1af43b8b2438	drv-236274b5999b2455
christ-truly-suffered-and-died	edessa	360	370	affirms	1	0	edge-07c322954115f6e3	drv-98a4d9535ee59d7a
eucharist-is-body-and-blood	edessa	360	370	affirms	1	0	edge-68beb242d682eea1	drv-bea70b250a8c9123
gospel-harmony-is-authoritative	edessa	360	370	affirms	1	0	edge-2ae28220c6833441	drv-d22d4d2b507b5307
jesus-born-of-virgin	edessa	360	370	affirms	1	0	edge-067e6222b9521f14	drv-6649c5e5acff8236
logos-is-pre-existent-son-of-god	edessa	360	370	affirms	1	0	edge-68aafffc77ea9527	drv-baca7562c7a7f42d
old-testament-is-authoritative-scripture	edessa	360	370	affirms	1	0	edge-af3bf02afc5171d1	drv-1e05068cd5419d8f
repentance-is-required	edessa	360	370	affirms	1	0	edge-a773bd5db90fe84e	drv-37b0554dc32691d6
baptism-effects-regeneration	edessa	363	373	affirms	2	0	edge-5c4b30901a2bbb8c|edge-722f384db3a954c6	drv-4d24e1289ad32e6e
baptismal-anointing-with-oil	edessa	363	373	affirms	1	0	edge-ff19ec30060789f7	drv-a1b59f6f67fe5d86
bodies-will-be-raised-at-last-day	edessa	363	373	affirms	4	0	edge-516e9e61094c0a33|edge-62d58cf5d39d2fe2|edge-7f17775e17fa1eec|edge-b984bc020696815c	drv-8b03b92e25a05beb
christ-truly-became-flesh	edessa	363	373	affirms	4	0	edge-250cc76060344c96|edge-586936898f08d370|edge-83deee1e36c9c3a0|edge-a0f894a5bf798eb6	drv-3daf28987d2d4fab
christ-truly-suffered-and-died	edessa	363	373	affirms	2	0	edge-8ad9b1fc6afc3aee|edge-d6519cfe529eb535	drv-947f49a2dc508afe
eucharist-is-body-and-blood	edessa	363	373	affirms	1	0	edge-48e38018aade7988	drv-30482e07bd383a12
eucharist-is-medicine-of-immortality	edessa	363	373	affirms	2	0	edge-02a0747c1ed827fe|edge-6dcba7c7ed6441fe	drv-42a64eb7813bdc3b
fasting-is-required	edessa	363	373	affirms	1	0	edge-a250e57f43dd0348	drv-0a7b04be564c4a8d
fasting-is-required	nisibis	363	373	affirms	1	0	edge-94f7c0cbc941493e	drv-250c433b28eb30aa
final-judgment-is-coming	edessa	363	373	affirms	1	0	edge-9d4d7ab0bad91186	drv-1a699a053c5248e0
free-will-grounds-moral-responsibility	edessa	363	373	affirms	2	0	edge-36bb323d275a03a5|edge-617d5d7a059827fe	drv-3dc4feff01a43ce1
jesus-born-of-virgin	edessa	363	373	affirms	3	0	edge-0330fe46ffcedd7c|edge-28806ae849553e5e|edge-3838cfe79098ffa7	drv-66a86a3d4eeaf897
logos-is-pre-existent-son-of-god	edessa	363	373	affirms	3	0	edge-7f7f3846a6fde37d|edge-90346b6485d6832a|edge-c158e27c75d353cb	drv-8a926cabdebe9aea
old-testament-is-authoritative-scripture	edessa	363	373	affirms	1	0	edge-ae356ebf47876335	drv-26640258e4731739
perpetual-virginity-of-mary	edessa	363	373	affirms	1	0	edge-1d2d10fdfbac4d78	drv-48af6a851879e0ba
prayer-is-offered-without-ceasing	edessa	363	373	affirms	2	0	edge-92f1d0d212307c09|edge-fe0e669a918436f4	drv-76dbfe6dcd2a562c
prayer-is-offered-without-ceasing	nisibis	363	373	affirms	1	0	edge-1446dd055ae8c8b6	drv-7db6b4bcf03a0fd6
rule-of-faith-received-from-apostles	edessa	363	373	affirms	1	0	edge-af7a8992ed654eec	drv-28b073b51059d62a
son-is-eternally-generated	edessa	363	373	affirms	2	0	edge-51b0e81919686f03|edge-dc826f6093ab9199	drv-21287ad9583bcfe3
trinity-is-three-persons-one-substance	edessa	363	373	affirms	2	0	edge-87e02bcb3a1ce0ba|edge-cc1da39585075559	drv-b4ad423cbd8d96e4
bartholomew-preached-in-india	alexandria	402	402	affirms	1	0	edge-6ed072004144b67c	drv-d87baf37f9e384ae
bartholomew-preached-in-india	jerusalem	402	402	affirms	1	0	edge-3207dc603d8b1708	drv-a787af212f40a555
bartholomew-preached-in-india	rome	402	402	affirms	1	0	edge-d42e1e8b26149fa8	drv-1e085d3d6823e1dc
thomas-preached-in-india	alexandria	402	402	affirms	1	0	edge-bd5a5758d7dabab5	drv-84e8d460bac85f3a
thomas-preached-in-india	jerusalem	402	402	affirms	1	0	edge-d40035b7b5881ac9	drv-ceb3dc1c049d1d37
thomas-preached-in-india	rome	402	402	affirms	1	0	edge-7e3533dddf22cf19	drv-b1987b3377d034bc
christianity-established-in-ethiopia	antioch	425	425	affirms	1	0	edge-75bc570a030e20d6	drv-603083b471f5b6ae
gospel-reached-india	antioch	425	425	affirms	1	0	edge-9c844a738a29b802	drv-e0a56bb23e97e874
disciples-are-called-to-follow-jesus	nazareth			affirms	1	0	edge-373dfa8b3565e655	drv-6ca8ef02bf140d96
jesus-teaches-with-unique-authority	nazareth			affirms	1	0	edge-62f23cc216b31fce	drv-b800e921c2851351
kingdom-of-god-has-drawn-near	nazareth			affirms	1	0	edge-f7ac1f06205a8f05	drv-67c233441fcc1794
